travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
3.8833333333333333,138,AV,2,68,70,1619,-3.703753753753754,"0,0,0,0"
3.1333333333333333,15,AV,3,15,5,852,-3.703753753753754,"0,0,0,0"
3.2666666666666666,193,AV,0,21,39,1708,-3.703753753753754,"0,0,0,0"
5.633333333333334,81,AV,3,66,45,486,-3.703753753753754,"0,0,0,0"
3.15,14,AV,2,14,5,1526,-3.703753753753754,"0,0,0,0"
3.533333333333333,12,AV,1,12,12,1197,-3.703753753753754,"0,0,0,0"
3.816666666666667,154,AV,2,28,3,1616,-3.703753753753754,"0,0,0,0"
4.333333333333333,126,AV,3,93,66,1485,-3.703753753753754,"0,0,0,0"
1.0166666666666666,133,AV,3,13,25,640,-3.703753753753754,"0,0,0,0"
3.5166666666666666,142,AV,3,36,74,1338,-3.703753753753754,"0,0,0,0"
3.9833333333333334,43,AV,0,24,12,807,-3.703753753753754,"0,0,0,0"
4.083333333333333,17,AV,2,17,15,1745,-3.703753753753754,"0,0,0,0"
0.6666666666666666,139,AV,0,41,71,1711,-3.7037537537537535,"0,0,0,0"
6.5,24,AV,3,24,20,1283,-3.703753753753754,"0,0,0,0"
1.9833333333333334,53,AV,0,18,9,13,-3.703753753753754,"0,0,0,0"
4.75,21,AV,0,21,15,1026,-3.703753753753754,"0,0,0,0"
6.516666666666667,167,AV,3,64,84,1329,-3.703753753753754,"0,0,0,0"
4.95,22,AV,0,22,19,1539,-3.703753753753754,"0,0,0,0"
5.233333333333333,189,AV,3,128,40,1295,-3.703753753753754,"0,0,0,0"
3.283333333333333,69,AV,3,56,34,124,-3.703753753753754,"0,0,0,0"
3.033333333333333,114,AV,1,89,58,791,-3.703753753753754,"0,0,0,0"
2.0166666666666666,37,AV,2,35,27,1708,-3.703753753753754,"0,0,0,0"
0.9833333333333333,164,AV,0,113,77,326,-3.703753753753754,"0,0,0,0"
3.6333333333333333,74,AV,2,13,43,1735,-3.703753753753754,"0,0,0,0"
3.066666666666667,170,AV,0,100,85,162,-3.7037537537537544,"0,0,0,0"
4.816666666666666,175,AV,1,120,28,17,-3.703753753753754,"0,0,0,0"
3.6666666666666665,10,AV,1,10,10,360,-3.703753753753754,"0,0,0,0"
2.15,183,AV,3,124,57,1522,-3.703753753753754,"0,0,0,0"
2.7333333333333334,28,AV,1,27,22,1518,-3.703753753753754,"0,0,0,0"
3.7666666666666666,123,AV,0,17,4,830,-3.703753753753754,"0,0,0,0"
2.65,198,AV,3,130,47,1777,-3.703753753753754,"0,0,0,0"
2.533333333333333,176,AV,3,121,18,1747,-3.703753753753754,"0,0,0,0"
4.2,169,AV,3,116,15,399,-3.703753753753754,"0,0,0,0"
1.6166666666666667,156,AV,2,108,63,162,-3.703753753753754,"0,0,0,0"
3.433333333333333,95,AV,0,75,52,494,-3.703753753753754,"0,0,0,0"
2.5833333333333335,80,AV,2,65,44,626,-3.703753753753754,"0,0,0,0"
3.6166666666666667,64,AV,0,51,11,1356,-3.703753753753754,"0,0,0,0"
2.95,208,AV,1,135,18,178,-3.7037537537537544,"0,0,0,0"
1.0833333333333333,221,AV,1,144,18,443,-3.703753753753754,"0,0,0,0"
2.1,98,AV,3,78,44,465,-3.703753753753754,"0,0,0,0"
3.5166666666666666,76,AV,0,61,44,400,-3.703753753753754,"0,0,0,0"
4.116666666666666,85,AV,0,68,46,1436,-3.703753753753754,"0,0,0,0"
6.483333333333333,124,AV,3,92,64,1240,-3.703753753753754,"0,0,0,0"
6.016666666666667,44,AV,3,35,15,800,-3.703753753753754,"0,0,0,0"
4.733333333333333,214,AV,3,140,44,1603,-3.703753753753754,"0,0,0,0"
2.6666666666666665,207,AV,3,52,15,1230,-3.703753753753754,"0,0,0,0"
2.8666666666666667,97,AV,0,77,34,1433,-3.703753753753754,"0,0,0,0"
2.933333333333333,148,AV,1,25,77,758,-3.703753753753754,"0,0,0,0"
6.916666666666667,103,AV,0,81,55,278,-3.703753753753754,"0,0,0,0"
3.066666666666667,26,AV,3,25,21,958,-3.703753753753754,"0,0,0,0"
2.5,2,AV,2,2,2,1548,-3.703753753753754,"0,0,0,0"
4.033333333333333,152,AV,2,36,79,1276,-3.703753753753754,"0,0,0,0"
4.633333333333334,209,AV,2,136,44,428,-3.703753753753754,"0,0,0,0"
2.566666666666667,190,AV,0,20,18,1377,-3.703753753753754,"0,0,0,0"
3.783333333333333,36,AV,0,18,12,1627,-3.703753753753754,"0,0,0,0"
1.9,29,AV,0,28,23,1411,-3.703753753753754,"0,0,0,0"
4.0,184,AV,2,125,52,980,-3.703753753753754,"0,0,0,0"
3.966666666666667,73,AV,0,49,5,1391,-3.703753753753754,"0,0,0,0"
2.816666666666667,174,AV,1,119,86,1363,-3.703753753753754,"0,0,0,0"
2.9166666666666665,92,AV,1,74,50,1424,-3.7037537537537535,"0,0,0,0"
7.316666666666666,49,AV,2,42,31,1027,-3.703753753753754,"0,0,0,0"
3.65,121,AV,2,76,12,1551,-3.703753753753754,"0,0,0,0"
1.95,27,AV,2,26,2,853,-3.7037537537537535,"0,0,0,0"
3.2333333333333334,89,AV,2,72,9,117,-3.703753753753754,"0,0,0,0"
3.683333333333333,132,AV,2,97,5,1294,-3.703753753753754,"0,0,0,0"
6.133333333333334,105,AV,1,83,39,187,-3.703753753753754,"0,0,0,0"
3.8333333333333335,59,AV,1,49,5,574,-3.7037537537537535,"0,0,0,0"
2.816666666666667,161,AV,2,13,82,943,-3.703753753753754,"0,0,0,0"
3.1666666666666665,202,AV,3,100,44,1192,-3.703753753753754,"0,0,0,0"
1.7166666666666666,112,AV,1,27,9,1787,-3.703753753753754,"0,0,0,0"
4.85,199,AV,0,84,3,1747,-3.703753753753754,"0,0,0,0"
2.8333333333333335,3,AV,2,3,3,850,-3.703753753753754,"0,0,0,0"
3.0833333333333335,211,AV,2,138,15,1707,-3.703753753753754,"0,0,0,0"
1.5666666666666667,113,AV,0,45,12,1565,-3.703753753753754,"0,0,0,0"
2.4166666666666665,42,AV,2,38,29,1605,-3.703753753753754,"0,0,0,0"
1.4166666666666667,55,AV,1,46,29,188,-3.703753753753754,"0,0,0,0"
8.6,104,AV,2,82,56,356,-3.703753753753754,"0,0,0,0"
2.6333333333333333,48,AV,1,17,12,981,-3.703753753753754,"0,0,0,0"
1.5666666666666667,46,AV,1,40,18,234,-3.703753753753754,"0,0,0,0"
2.25,219,AV,3,143,18,1401,-3.703753753753754,"0,0,0,0"
4.8,65,AV,1,52,23,1693,-3.703753753753754,"0,0,0,0"
1.7833333333333334,111,AV,2,88,57,1503,-3.703753753753754,"0,0,0,0"
4.3,118,AV,2,91,15,16,-3.703753753753754,"0,0,0,0"
2.8666666666666667,87,AV,1,70,29,1390,-3.703753753753754,"0,0,0,0"
3.95,144,AV,3,49,76,1563,-3.703753753753754,"0,0,0,0"
1.7,86,AV,1,69,47,414,-3.703753753753754,"0,0,0,0"
