travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
1.9833333333333334,0,Human,3,0,0,70,-1.9833333333333334,"-2.194468112205248,-2.99301631232861,-2.5795689593002,-1.8790920384167373"
2.5,1,Human,3,1,1,569,-2.5,"-1.162509723803065,-1.1947761738591538,-1.418319617257566,-2.352751423491191"
3.0,2,Human,2,2,2,1548,-3.0,"-1.5388041045827954,-2.103067417957266,-2.8671589712120555,-3.5197953584201214"
3.6333333333333333,3,Human,1,3,3,850,-3.6333333333333333,"-1.6751730916320455,-3.4834873826983146,-2.580433069181727,-2.9426695193513943"
3.3666666666666667,4,Human,1,4,4,1175,-3.3666666666666667,"-2.3095045601389526,-3.2428855138189108,-2.623712387426753,-2.8661390390126007"
2.283333333333333,5,Human,2,5,5,154,-2.283333333333333,"-1.3689024171686046,-1.3466950722481406,-2.309595734404104,-2.0788938092604448"
4.816666666666666,6,Human,3,6,6,637,-4.816666666666666,"-4.973707849630428,-4.93200253811635,-5.56228242703925,-4.621255453180629"
4.75,7,Human,0,7,7,1679,-4.75,"-4.266232747892988,-4.632681804163312,-4.660915694845686,-5.356541153278043"
5.883333333333334,8,Human,3,8,8,271,-5.883333333333334,"-4.794906319845253,-4.727169576749964,-4.916959037912737,-5.707335590253402"
6.116666666666666,9,Human,1,9,9,131,-6.116666666666666,"-3.6678776052017175,-5.891714778491485,-3.046547944296992,-3.2726399977787413"
3.7333333333333334,10,Human,0,10,10,360,-3.7333333333333334,"-3.623640365978076,-3.2480815418610014,-3.2780053571882366,-3.2610743344907296"
4.55,11,Human,2,11,11,1541,-4.55,"-2.3951404335308135,-2.6457729304944246,-4.404763509595586,-3.2973766971944984"
4.116666666666666,12,Human,2,12,12,1197,-4.116666666666666,"-3.417256230840456,-3.335848168077451,-3.994293269778056,-3.2569824991121834"
2.966666666666667,13,Human,2,13,13,1317,-2.966666666666667,"-2.3894790221789903,-2.7961649576204564,-2.9314700666172007,-2.8600883379694024"
2.933333333333333,14,Human,3,14,5,1526,-2.933333333333333,"-2.042625432703793,-2.482940846565719,-2.7362646058923263,-2.816795629147708"
1.9833333333333334,15,Human,3,15,5,852,-1.9833333333333334,"-1.6993137340149962,-2.0301378107852766,-2.026478528299239,-1.9006508693371273"
4.216666666666667,16,Human,0,16,14,595,-4.216666666666667,"-4.027947826207542,-3.325383584285869,-3.8495138010316103,-4.6457635205715935"
4.6,17,Human,1,17,15,1745,-4.6,"-3.0739044602280163,-4.474605400451687,-3.2009586467558675,-3.9799390580017695"
5.833333333333333,18,Human,0,18,16,257,-5.833333333333333,"-5.819367473469021,-5.298819242034558,-5.150545432971445,-5.031999744504191"
6.383333333333334,19,Human,1,19,17,476,-6.383333333333334,"-5.744800891222084,-5.663303857604761,-6.634454951658006,-6.1900430921156575"
1.9833333333333334,20,Human,0,20,18,810,-1.9833333333333334,"-1.9323675261262403,-2.2017009586360943,-1.9042434075946173,-2.050626348611024"
4.316666666666666,21,Human,1,21,15,1026,-4.316666666666666,"-3.9209278305124147,-4.097301638385706,-5.398367937605532,-3.719711917078835"
6.433333333333334,22,Human,3,22,19,1539,-6.433333333333334,"-5.929717800046226,-5.96557645585134,-6.355042471080894,-6.161909714485938"
6.6,23,Human,0,23,5,1235,-6.6,"-6.033560804316721,-6.671888151758777,-7.552231189118055,-6.349928288861066"
5.716666666666667,24,Human,0,24,20,1283,-5.716666666666667,"-5.5405556476024085,-5.369481720313453,-6.480820141816328,-5.65897365207363"
3.933333333333333,25,Human,0,14,18,1571,-3.933333333333333,"-3.922808063787718,-3.763793562802313,-3.968212450116734,-4.113895276639305"
3.5,26,Human,1,25,21,958,-3.5,"-2.307599430852777,-3.540392991035259,-2.349890590059737,-2.3705840888487266"
1.8166666666666667,27,Human,3,26,2,853,-1.8166666666666667,"-1.2835512499676647,-1.4977426504600104,-1.6487185103973336,-1.7499831519479003"
3.1,28,Human,3,27,22,1518,-3.1,"-2.3022670076270715,-2.5665399713505783,-2.418973928322212,-3.0510112928095463"
2.933333333333333,29,Human,3,28,23,1411,-2.933333333333333,"-2.0409689416806884,-0.9648058555315574,-2.6976068891241516,-2.8446709913471446"
2.566666666666667,30,Human,1,29,24,15,-2.566666666666667,"-2.0759844750341956,-2.4847303259200633,-2.199021588014928,-4.222019689679308"
2.0833333333333335,31,Human,1,30,12,1230,-2.0833333333333335,"-1.540450793591836,-1.9039109143023027,-2.1157505474990597,-1.8282069324060983"
2.4,32,Human,2,31,22,587,-2.4,"-1.3587324964861471,-1.6599699641047736,-2.438200908461423,-2.251606508980105"
3.033333333333333,33,Human,2,32,25,1187,-3.033333333333333,"-2.376833548801566,-2.5452787292819474,-2.943248311161488,-2.710136831680802"
7.15,34,Human,0,33,5,1615,-7.15,"-6.413336871284222,-5.905306695667937,-7.065934027323193,-6.61385719498313"
2.4166666666666665,35,Human,3,34,26,357,-2.4166666666666665,"-2.844573793756209,-3.8741501804355263,-3.3703453777300405,-2.2611906530275983"
5.383333333333334,36,Human,2,18,12,1627,-5.383333333333334,"-4.532048654520815,-4.050869788947908,-5.2522908260740735,-4.44218110616476"
2.2666666666666666,37,Human,2,35,27,1708,-2.2666666666666666,"-2.0229373597275093,-1.8878423202611594,-2.1792898581922624,-1.6741895512865448"
4.45,38,Human,1,27,3,1644,-4.45,"-2.8045698172008167,-4.282144385235146,-2.898612337823631,-2.7570064320407415"
3.95,39,Human,2,36,28,1309,-3.95,"-3.3369755385986286,-3.32058146147722,-3.821849814752409,-2.8538318439876424"
4.366666666666666,40,Human,3,37,27,1318,-4.366666666666666,"-3.1338182360386666,-3.043908465222139,-3.465404051111232,-4.208312462034853"
4.416666666666667,41,Human,0,18,2,466,-4.416666666666667,"-4.4483158066423005,-3.707012953685663,-3.8820410672569854,-3.667376050412215"
3.0166666666666666,42,Human,1,38,29,1605,-3.0166666666666666,"-2.1755789366165468,-2.963876410260196,-1.9389836322797849,-2.2466315511597905"
3.9833333333333334,43,Human,1,24,12,807,-3.9833333333333334,"-3.51346749054545,-3.6515528938031974,-6.08057985754011,-6.239267058677977"
7.3,44,Human,3,35,15,800,-7.3,"-5.297206732584945,-5.4724035203292,-5.413348027632255,-7.3275434948770055"
2.7,45,Human,3,39,29,1219,-2.7,"-1.6484015348572802,-1.711644113584201,-1.9490182289320863,-2.5897931498903644"
1.75,46,Human,2,40,18,234,-1.75,"-1.0881263461594406,-1.2699065577101663,-1.7007991191754919,-1.2781487883683655"
2.15,47,Human,2,41,30,1734,-2.15,"-1.0127000177972534,-1.1383980418302464,-2.091848757232084,-1.2111325685106527"
2.816666666666667,48,Human,2,17,12,981,-2.816666666666667,"-2.1865206291297015,-2.065130827925863,-2.816759593744046,-2.4495408470333384"
5.45,49,Human,1,42,31,1027,-5.45,"-5.38662785600145,-5.274283244467339,-5.28321100143053,-6.1686692753036905"
0.9333333333333333,50,Human,0,13,32,731,-0.9333333333333333,"-0.8969778015105772,-1.4173410312819268,-1.2010488490293785,-1.0876572539112053"
1.7333333333333334,51,Human,3,43,9,1262,-1.7333333333333334,"-1.186278989490533,-1.623240764793463,-1.573336825157119,-1.654404400425137"
2.7333333333333334,52,Human,3,44,33,1236,-2.7333333333333334,"-1.9315286269760834,-1.9609834754476299,-2.296034519016104,-2.6102393504807817"
1.7166666666666666,53,Human,0,18,9,13,-1.7166666666666666,"-1.6016280446325901,-2.532822173161981,-1.7422753137452172,-1.8898567911334645"
3.1666666666666665,54,Human,1,45,5,385,-3.1666666666666665,"-3.8092788611964394,-2.9928703164415693,-3.243202064388334,-3.5848340042763502"
7.9,55,Human,3,46,29,188,-7.9,"-1.2463699321417339,-7.142367151137117,-5.630862574525821,-7.8213767904725"
6.266666666666667,56,Human,2,47,12,208,-6.266666666666667,"-3.063223259053025,-3.2808987973872252,-6.189662001713765,-3.7858330112404763"
3.65,57,Human,2,48,34,1156,-3.65,"-2.6754413233113894,-3.1710436480097695,-3.5533712328594165,-2.6445084710765383"
3.6166666666666667,58,Human,3,0,35,445,-3.6166666666666667,"-2.5128956550720387,-2.8266576785135187,-3.178249473427442,-3.4404019558415087"
