origins,destinations,path,free_flow_time
0,0,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 30281657#2 -272326707#0 272326700#0 272326700#1 30003998#5 30003998#6 30003998#7 30003998#1 47634912#0 47634912#1 -958659360 272326702#0 272326702#1 272326702#2 1162980174 272326698#0,0.5519128424721521
0,0,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 30281657#2 -272326707#0 272326700#0 272326700#1 30003998#5 30004098#0 30004098#1 272326699#0 272326699#1 30003998#7 30003998#1 47634912#0 47634912#1 -958659360 272326702#0 272326702#1 272326702#2 1162980174 272326698#0,0.5533347287212521
0,0,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 137901163#0 -137901163#0 30281657#2 -272326707#0 272326700#0 272326700#1 30003998#5 30003998#6 30003998#7 30003998#1 47634912#0 47634912#1 -958659360 272326702#0 272326702#1 272326702#2 1162980174 272326698#0,0.6062204978597211
0,0,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 30281657#2 -272326707#0 272326700#0 272326700#1 30003998#5 30003998#6 30003998#7 30003998#1 47634912#0 47634912#1 47636025#0 47636025#1 -47636025#1 -47636025#0 -958659360 272326702#0 272326702#1 272326702#2 1162980174 272326698#0,0.7236551030913027
0,21,-137901205#2 -137901205#1 -137901205#0 272325135#1 -30281608#12 -30281608#11 -137901143 137901144#2 137901144#3 -123654790#0 30004159#2 30004312#0 30004312#1 75615062#0 75615062#1 75615062#2 75615062#3 75615248#0 75615248#1 75615248#2 75615250 75615254 284070542#2 518104652 518104647 518104651 1351657493#0 1351657493#1 1351657493#2 518104648#0 518104648#1 1338885902 1338885896#1 599926465 -659591818#1 -659591818#0 -1009960152 -659591819 -551078123 659591821 38666401#0 38666401#1 38666402#0 38666402#1,5.161273805741042
0,21,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 30281657#2 272326707#1 272326707#2 272326707#3 30004159#1 30004159#2 30004312#0 30004312#1 75615062#0 75615062#1 75615062#2 75615062#3 75615248#0 75615248#1 75615248#2 75615250 75615254 284070542#2 518104652 518104647 518104651 1351657493#0 1351657493#1 1351657493#2 518104648#0 518104648#1 1338885902 1338885896#1 599926465 -659591818#1 -659591818#0 -1009960152 -659591819 -551078123 659591821 38666401#0 38666401#1 38666402#0 38666402#1,5.114053684160849
0,21,-137901205#2 -137901205#1 -137901205#0 272325135#1 -30281608#12 -30281608#11 -137901143 -137901144#1 -137901144#0 -123654790#1 -123654790#0 30004159#2 30004312#0 30004312#1 75615062#0 75615062#1 75615062#2 75615062#3 75615248#0 75615248#1 75615248#2 75615250 75615254 284070542#2 518104652 518104647 518104651 1351657493#0 1351657493#1 1351657493#2 518104648#0 518104648#1 1338885902 1338885896#1 599926465 -659591818#1 -659591818#0 -1009960152 -659591819 -551078123 659591821 38666401#0 38666401#1 38666402#0 38666402#1,5.25487831738011
0,21,-137901205#2 -137901205#1 -137901205#0 272325135#1 -30281608#12 -30281608#11 -137901143 137901144#2 137901144#3 -123654790#0 30004159#2 30004312#0 30004312#1 75615062#0 75615062#1 75615062#2 75615062#3 75615248#0 75615248#1 75615248#2 75615250 75615254 284070542#2 518104652 518104647 518104651 1351657493#0 1351657493#1 1351657493#2 518104648#0 518104648#1 1338885902 1338885896#1 599926465 -659591818#1 -659591818#0 -1009960152 -659591819 -551078123 -659591820 1165351178#2 659591821 38666401#0 38666401#1 38666402#0 38666402#1,5.68998529033488
0,81,-137901205#2 -137901205#1 -137901205#0 272325135#1 -30281608#12 -30281608#11 -137901143 137901144#2 137901144#3 -123654790#0 30004159#2 30004312#0 -30004312#0,0.5008820914488856
0,81,-137901205#2 -137901205#1 -137901205#0 272325135#1 -30281608#12 -30281608#11 -137901143 -137901144#1 -137901144#0 -123654790#1 -123654790#0 30004159#2 30004312#0 -30004312#0,0.5944866030879545
0,81,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 30281657#2 272326707#1 272326707#2 272326707#3 30004159#1 30004159#2 30004312#0 -30004312#0,0.4536619698686931
0,81,-137901205#2 -137901205#1 -137901205#0 272325135#1 -30281608#12 -30281608#11 -137901143 137901144#2 137901144#3 123654790#1 -123654790#1 -123654790#0 30004159#2 30004312#0 -30004312#0,0.6379471262461018
0,108,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 30281657#2 -272326707#0 272326700#0 272326700#1 30003998#5 30003998#6 30003998#7 30003998#1 47634912#0 47634912#1 47636025#0 47636025#1 406055338 1008164513 30009660 47484151#0 47484151#1 -14129274#8 -14129274#7 -14129274#6 -14129274#5 -14129274#4 -14129274#3 -14129274#2 -14129274#1 -14129274#0 1350016835#0 -659591812#1 -659591812#0 -659591813#0 -38666770#1 -38666770#0 30282413#3 30282413#4 30282072#0 30282072#1 30282072#2 138258914#0 -138258914#0,1.805457370434525
0,108,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 137901163#0 -137901163#0 30281657#2 -272326707#0 272326700#0 272326700#1 30003998#5 30003998#6 30003998#7 30003998#1 47634912#0 47634912#1 47636025#0 47636025#1 406055338 1008164513 30009660 47484151#0 47484151#1 -14129274#8 -14129274#7 -14129274#6 -14129274#5 -14129274#4 -14129274#3 -14129274#2 -14129274#1 -14129274#0 1350016835#0 -659591812#1 -659591812#0 -659591813#0 -38666770#1 -38666770#0 30282413#3 30282413#4 30282072#0 30282072#1 30282072#2 138258914#0 -138258914#0,1.859765025822094
0,108,-137901205#2 -137901205#1 -137901205#0 272325135#1 272325135#2 30281657#0 30281657#1 30281657#2 -272326707#0 272326700#0 272326700#1 30003998#5 30004098#0 30004098#1 272326699#0 272326699#1 30003998#7 30003998#1 47634912#0 47634912#1 47636025#0 47636025#1 406055338 1008164513 30009660 47484151#0 47484151#1 -14129274#8 -14129274#7 -14129274#6 -14129274#5 -14129274#4 -14129274#3 -14129274#2 -14129274#1 -14129274#0 1350016835#0 -659591812#1 -659591812#0 -659591813#0 -38666770#1 -38666770#0 30282413#3 30282413#4 30282072#0 30282072#1 30282072#2 138258914#0 -138258914#0,1.806879256683625
