episode,instability_humans,instability_CAVs,avg_time_lost
5,0,222,29.6
10,0,177,29.44
15,0,172,29.2
20,0,165,28.97
25,0,169,28.55
30,0,168,30.18
35,0,174,29.26
40,0,164,29.29
45,0,168,28.12
50,0,163,29.93
55,0,161,29.55
60,0,165,28.759999999999998
65,0,163,29.16
70,0,167,29.13
75,0,164,29.6
80,0,165,28.569999999999997
85,0,177,29.26
90,0,166,30.06
95,0,175,28.279999999999998
100,0,153,29.3
105,0,180,29.159999999999997
110,0,158,29.349999999999998
115,0,166,29.5
120,0,157,28.59
125,0,178,29.39
130,0,179,29.38
135,0,170,29.14
140,0,160,29.07
145,0,173,28.65
150,0,169,28.830000000000002
155,0,160,28.8
160,0,164,29.23
165,0,162,29.09
170,0,149,30.25
175,0,152,28.71
180,0,159,29.44
185,0,176,28.509999999999998
190,0,166,29.259999999999998
195,0,166,37.339999999999996
200,0,164,29.39
205,0,162,29.86
210,0,174,28.959999999999997
215,0,173,28.95
220,0,172,29.439999999999998
225,0,164,29.93
230,0,169,29.65
235,0,162,28.92
240,0,161,28.44
245,0,172,29.09
250,0,163,29.029999999999998
255,0,156,29.04
260,0,167,30.07
265,0,159,29.41
270,0,158,29.44
275,0,164,29.470000000000002
280,0,165,28.36
285,0,170,29.2
290,0,161,30.04
295,0,163,29.57
300,0,171,29.52
305,0,171,29.89
310,0,167,29.23
315,0,154,29.419999999999998
320,0,167,28.8
325,0,173,29.75
330,0,158,28.41
335,0,164,29.92
340,0,162,29.919999999999998
345,0,150,29.419999999999998
350,0,167,29.86
355,0,164,28.970000000000002
360,0,165,29.419999999999998
365,0,163,29.86
370,0,159,30.05
375,0,148,29.259999999999998
380,0,156,29.86
385,0,159,29.04
390,0,166,29.66
395,0,167,30.009999999999998
400,0,163,29.080000000000002
405,0,164,30.05
410,0,159,29.61
415,0,150,30.220000000000002
420,0,166,29.349999999999998
425,0,150,29.279999999999998
430,0,158,29.03
435,0,152,35.79
440,0,158,30.39
445,0,162,30.31
450,0,159,29.299999999999997
455,0,153,29.73
460,0,164,30.46
465,0,157,29.25
470,0,164,30.35
475,0,154,29.06
480,0,161,28.95
485,0,154,30.19
490,0,160,29.77
495,0,168,30.66
500,0,162,28.97
505,0,155,29.91
510,0,158,29.12
515,0,163,29.23
520,0,145,29.59
525,0,154,30.099999999999998
530,0,158,28.970000000000002
535,0,179,30.21
540,0,161,29.4
545,0,170,30.389999999999997
550,0,161,36.04
555,0,157,29.56
560,0,172,29.43
565,0,165,29.55
570,0,163,30.25
575,0,174,29.580000000000002
580,0,148,29.349999999999998
585,0,137,29.639999999999997
590,0,151,29.740000000000002
595,0,158,30.19
600,0,149,29.09
605,0,152,29.76
610,0,158,29.26
615,0,159,29.52
620,0,150,29.009999999999998
625,0,150,29.34
630,0,157,30.47
635,0,159,28.98
640,0,165,29.080000000000002
645,0,165,28.94
650,0,150,28.83
655,0,158,29.68
660,0,163,29.78
665,0,153,29.2
670,0,160,29.009999999999998
675,0,155,29.38
680,0,158,29.240000000000002
685,0,149,30.51
690,0,155,29.5
695,0,140,30.419999999999998
700,0,158,29.150000000000002
705,0,146,29.979999999999997
710,0,154,29.29
715,0,160,29.919999999999998
720,0,142,30.11
725,0,150,29.75
730,0,156,29.58
735,0,149,29.49
740,0,147,29.959999999999997
745,0,147,30.259999999999998
750,0,158,29.27
755,0,155,29.54
760,0,147,30.21
765,0,143,30.12
770,0,155,30.09
775,0,158,29.14
780,0,153,29.66
785,0,155,29.31
790,0,159,29.07
795,0,150,30.130000000000003
800,0,137,30.08
805,0,152,29.189999999999998
810,0,164,29.28
815,0,158,30.21
820,0,153,28.939999999999998
825,0,150,30.32
830,0,146,29.689999999999998
835,0,148,29.669999999999998
840,0,151,29.74
845,0,147,29.56
850,0,150,30.07
855,0,145,29.2
860,0,146,29.32
865,0,142,29.59
870,0,149,29.04
875,0,138,30.04
880,0,146,29.45
885,0,143,29.12
890,0,144,29.599999999999998
895,0,157,29.75
900,0,139,30.02
905,0,129,30.82
910,0,133,29.48
915,0,152,29.58
920,0,144,29.46
925,0,141,30.09
930,0,152,29.830000000000002
935,0,142,30.27
940,0,145,29.81
945,0,137,29.81
950,0,140,29.25
955,0,143,29.779999999999998
960,0,139,31.02
965,0,145,29.83
970,0,158,28.84
975,0,141,30.15
980,0,144,30.62
985,0,132,28.71
990,0,132,29.709999999999997
995,0,148,28.939999999999998
1000,0,131,30.040000000000003
1005,0,138,29.59
1010,0,143,29.45
1015,0,140,29.41
1020,0,145,30.05
1025,0,133,30.05
1030,0,142,29.57
1035,0,136,30.83
1040,0,137,30.11
1045,0,144,29.77
1050,0,139,29.96
1055,0,140,30.15
1060,0,140,29.71
1065,0,142,29.32
1070,0,142,30.11
1075,0,148,29.86
1080,0,136,29.57
1085,0,135,29.26
1090,0,145,30.09
1095,0,147,30.09
1100,0,139,29.38
1105,0,137,31.0
1110,0,128,30.5
1115,0,131,30.43
1120,0,142,29.64
1125,0,129,30.11
1130,0,126,30.45
1135,0,132,30.15
1140,0,128,29.669999999999998
1145,0,136,30.349999999999998
1150,0,135,29.46
1155,0,134,29.56
1160,0,140,29.599999999999998
1165,0,139,29.919999999999998
1170,0,140,29.08
1175,0,142,29.43
1180,0,131,30.279999999999998
1185,0,135,29.68
1190,0,133,30.25
1195,0,131,29.64
1200,0,112,29.94
1205,0,122,29.63
1210,0,114,29.15
1215,0,127,30.049999999999997
1220,0,122,28.959999999999997
1225,0,123,29.88
1230,0,129,29.709999999999997
1235,0,127,29.84
1240,0,129,30.32
1245,0,130,30.419999999999998
1250,0,133,29.8
1255,0,136,29.95
1260,0,122,30.720000000000002
1265,0,121,29.71
1270,0,119,29.85
1275,0,122,31.07
1280,0,126,30.349999999999998
1285,0,124,30.4
1290,0,115,29.39
1295,0,119,30.02
1300,0,126,29.64
1305,0,117,30.37
1310,0,125,29.619999999999997
1315,0,111,29.65
1320,0,133,29.97
1325,0,135,30.01
1330,0,125,30.099999999999998
1335,0,122,29.95
1340,0,123,29.909999999999997
1345,0,124,30.049999999999997
1350,0,124,30.5
1355,0,115,30.16
1360,0,117,30.1
1365,0,111,30.799999999999997
1370,0,122,29.59
1375,0,116,30.25
1380,0,107,30.17
1385,0,102,30.099999999999998
1390,0,108,29.46
1395,0,114,29.79
1400,0,131,30.26
1405,0,113,30.439999999999998
1410,0,122,30.51
1415,0,113,30.54
1420,0,136,30.349999999999998
1425,0,119,28.82
1430,0,106,30.38
1435,0,130,30.11
1440,0,118,30.29
1445,0,119,29.68
1450,0,117,29.7
1455,0,123,30.44
1460,0,105,30.18
1465,0,113,29.82
1470,0,121,30.2
1475,0,112,30.08
1480,0,111,30.05
1485,0,106,29.939999999999998
1490,0,96,30.12
1495,0,97,30.259999999999998
1500,0,104,30.25
1505,0,117,30.41
1510,0,108,30.0
1515,0,104,29.75
1520,0,103,30.32
1525,0,103,29.58
1530,0,112,29.779999999999998
1535,0,107,30.03
1540,0,92,29.540000000000003
1545,0,91,30.49
1550,0,85,30.049999999999997
1555,0,101,29.66
1560,0,90,30.009999999999998
1565,0,86,29.75
1570,0,95,29.81
1575,0,94,30.2
1580,0,96,30.18
1585,0,94,30.12
1590,0,100,29.95
1595,0,99,29.59
1600,0,107,29.64
1605,0,111,30.299999999999997
1610,0,99,30.13
1615,0,99,30.02
1620,0,104,29.81
1625,0,96,29.4
1630,0,88,29.71
1635,0,94,30.65
1640,0,93,30.13
1645,0,84,30.7
1650,0,107,30.33
1655,0,98,29.56
1660,0,96,30.169999999999998
1665,0,93,30.09
1670,0,96,30.1
1675,0,100,30.139999999999997
1680,0,107,29.650000000000002
1685,0,100,30.33
1690,0,94,30.16
1695,0,89,30.19
1700,0,93,30.169999999999998
1705,0,94,30.639999999999997
1710,0,85,29.87
1715,0,92,30.409999999999997
1720,0,78,30.029999999999998
1725,0,88,30.38
1730,0,87,30.65
1735,0,82,30.03
1740,0,91,30.51
1745,0,89,30.5
1750,0,86,30.89
1755,0,88,30.16
1760,0,89,30.330000000000002
1765,0,90,30.59
1770,0,96,30.619999999999997
1775,0,85,29.9
1780,0,83,29.779999999999998
1785,0,76,29.919999999999998
1790,0,75,30.3
1795,0,85,29.93
1800,0,86,30.459999999999997
1805,0,92,29.84
1810,0,89,30.25
1815,0,94,30.16
1820,0,82,30.6
1825,0,89,29.759999999999998
1830,0,83,30.84
1835,0,70,29.8
1840,0,60,29.950000000000003
1845,0,64,30.73
1850,0,84,30.41
1855,0,87,30.529999999999998
1860,0,75,30.48
1865,0,65,30.959999999999997
1870,0,64,30.2
1875,0,63,29.77
1880,0,70,30.5
1885,0,75,30.45
1890,0,74,30.669999999999998
1895,0,69,30.24
1900,0,70,30.19
1905,0,67,30.13
1910,0,65,30.47
1915,0,68,30.41
1920,0,62,30.26
1925,0,75,30.32
1930,0,81,30.38
1935,0,83,30.599999999999998
1940,0,66,30.04
1945,0,65,30.55
1950,0,67,29.900000000000002
1955,0,61,29.86
1960,0,67,30.169999999999998
1965,0,73,30.57
1970,0,77,30.55
1975,0,72,30.4
1980,0,59,30.43
1985,0,58,30.09
1990,0,59,30.479999999999997
1995,0,54,30.509999999999998
2000,0,54,30.799999999999997
2005,0,55,30.169999999999998
2010,0,60,30.509999999999998
2015,0,54,30.37
2020,0,53,30.9
2025,0,54,30.04
2030,0,53,30.55
2035,0,55,30.72
2040,0,55,30.46
2045,0,62,30.27
2050,0,59,30.409999999999997
2055,0,59,30.169999999999998
2060,0,55,30.36
2065,0,47,29.92
2070,0,55,30.36
2075,0,68,30.29
2080,0,58,30.75
2085,0,48,30.28
2090,0,49,30.75
2095,0,49,30.68
2100,0,56,30.27
2105,0,48,30.5
2110,0,57,30.529999999999998
2115,0,48,30.48
2120,0,35,30.51
2125,0,44,30.58
2130,0,51,30.58
2135,0,50,30.15
2140,0,47,30.419999999999998
2145,0,54,30.099999999999998
2150,0,51,30.36
2155,0,43,30.63
2160,0,42,30.669999999999998
2165,0,47,30.45
2170,0,49,30.619999999999997
2175,0,45,30.29
2180,0,46,30.29
2185,0,42,30.68
2190,0,46,29.87
2195,0,46,30.279999999999998
2200,0,47,30.68
2205,0,46,30.03
2210,0,41,30.209999999999997
2215,0,39,30.53
2220,0,31,30.51
2225,0,34,29.96
2230,0,33,30.66
2235,0,34,30.75
2240,0,35,30.5
2245,0,30,30.54
2250,0,25,30.34
2255,0,23,30.41
2260,0,28,30.419999999999998
2265,0,37,30.53
2270,0,42,30.64
2275,0,38,30.19
2280,0,39,30.68
2285,0,34,30.13
2290,0,24,30.31
2295,0,17,30.59
2300,0,23,30.79
2305,0,31,30.61
2310,0,27,30.85
2315,0,19,30.44
2320,0,19,30.700000000000003
2325,0,21,30.87
2330,0,18,30.619999999999997
2335,0,19,30.65
2340,0,21,30.5
2345,0,25,30.62
2350,0,26,30.87
2355,0,32,30.62
2360,0,29,30.65
2365,0,22,30.45
2370,0,17,30.4
2375,0,18,30.9
2380,0,16,30.47
2385,0,15,30.48
