episode,instability_humans,instability_CAVs,avg_time_lost
5,0,523,41.25
10,0,382,71.53999999999999
15,0,409,48.75
20,0,383,41.41
25,0,398,65.47
30,0,393,41.52
35,0,402,40.6
40,0,404,86.52
45,0,398,42.17
50,0,393,41.260000000000005
55,0,403,41.18
60,0,397,48.78
65,0,392,48.16
70,0,386,41.09
75,0,389,41.17
80,0,405,42.370000000000005
85,0,388,41.95
90,0,408,41.63
95,0,384,41.25
100,0,399,41.6
105,0,393,48.73
110,0,391,41.1
115,0,395,42.43
120,0,387,41.0
125,0,396,41.65
130,0,394,48.06
135,0,413,41.81
140,0,393,41.2
145,0,401,42.01
150,0,388,48.769999999999996
155,0,396,55.24
160,0,378,40.29
165,0,396,48.46
170,0,384,41.419999999999995
175,0,394,48.81
180,0,378,81.47
185,0,395,41.88
190,0,388,41.79
195,0,371,42.25
200,0,398,41.92
205,0,380,41.03
210,0,387,74.22
215,0,399,42.129999999999995
220,0,386,40.93000000000001
225,0,404,40.540000000000006
230,0,379,40.8
235,0,403,49.059999999999995
240,0,396,40.84
245,0,411,41.48
250,0,386,40.33
255,0,397,41.34
260,0,392,41.93
265,0,376,40.94
270,0,397,40.160000000000004
275,0,387,48.6
280,0,397,40.33
285,0,389,41.22
290,0,400,46.11000000000001
295,0,382,41.68
300,0,381,41.300000000000004
305,0,402,40.6
310,0,388,40.96
315,0,378,49.190000000000005
320,0,393,41.28
325,0,389,40.720000000000006
330,0,397,41.01
335,0,386,70.61
340,0,394,40.26
345,0,386,74.58999999999999
350,0,378,41.0
355,0,381,40.78
360,0,385,41.35
365,0,389,41.690000000000005
370,0,377,40.99
375,0,394,48.53
380,0,379,41.129999999999995
385,0,389,40.9
390,0,377,40.980000000000004
395,0,381,48.660000000000004
400,0,382,40.02
405,0,381,41.68
410,0,385,41.33
415,0,384,79.04
420,0,387,41.71
425,0,373,41.199999999999996
430,0,398,40.47
435,0,384,40.440000000000005
440,0,374,41.56
445,0,390,47.52
450,0,389,48.28
455,0,373,40.809999999999995
460,0,367,40.82
465,0,369,48.19
470,0,391,41.190000000000005
475,0,396,41.14
480,0,379,47.64
485,0,381,39.830000000000005
490,0,357,48.21
495,0,380,48.26
500,0,378,40.36
505,0,356,41.54
510,0,371,41.25
515,0,371,71.37
520,0,387,40.5
525,0,386,41.56
530,0,385,40.8
535,0,364,39.32
540,0,381,41.2
545,0,404,41.35
550,0,364,40.67
555,0,381,40.74
560,0,370,41.01
565,0,365,47.19
570,0,378,47.86
575,0,365,41.34
580,0,373,40.04
585,0,369,41.230000000000004
590,0,383,40.98
595,0,379,40.46
600,0,374,40.580000000000005
605,0,387,40.61
610,0,362,41.0
615,0,379,41.05
620,0,372,39.870000000000005
625,0,381,51.5
630,0,362,40.92
635,0,373,40.04
640,0,361,40.58
645,0,363,40.93
650,0,354,40.67
655,0,367,40.190000000000005
660,0,374,72.22
665,0,360,40.34
670,0,366,40.809999999999995
675,0,370,40.2
680,0,346,40.28
685,0,352,40.85
690,0,359,40.92
695,0,361,40.91
700,0,363,40.22
705,0,374,49.660000000000004
710,0,358,40.94
715,0,358,40.33
720,0,354,40.47
725,0,346,39.85
730,0,340,40.470000000000006
735,0,357,40.46
740,0,357,40.38
745,0,412,48.37
750,0,366,41.26
755,0,359,47.6
760,0,363,41.62
765,0,367,40.59
770,0,350,58.330000000000005
775,0,357,40.629999999999995
780,0,339,66.24
785,0,349,69.0
790,0,348,70.77000000000001
795,0,367,41.92
800,0,338,41.78
805,0,352,98.66
810,0,340,69.08999999999999
815,0,365,55.93
820,0,349,40.17
825,0,331,47.79
830,0,345,40.98
835,0,358,41.72
840,0,345,40.43
845,0,335,41.49
850,0,354,41.239999999999995
855,0,322,40.61
860,0,336,41.25
865,0,340,40.96
870,0,356,41.46
875,0,327,41.120000000000005
880,0,360,40.62
885,0,361,64.78
890,0,353,54.41
895,0,339,41.05
900,0,334,72.16
905,0,344,63.0
910,0,341,41.410000000000004
915,0,326,75.03999999999999
920,0,344,41.18000000000001
925,0,341,55.22
930,0,350,54.02
935,0,328,40.83
940,0,321,41.05
945,0,323,41.38
950,0,335,40.92
955,0,332,56.230000000000004
960,0,327,74.27
965,0,324,40.51
970,0,316,40.85
975,0,331,68.92999999999999
980,0,316,40.32
985,0,333,40.89
990,0,327,40.25
995,0,331,40.370000000000005
1000,0,323,42.010000000000005
1005,0,338,53.760000000000005
1010,0,325,41.12
1015,0,343,41.120000000000005
1020,0,345,40.580000000000005
1025,0,325,54.46
1030,0,335,41.04
1035,0,313,40.62
1040,0,351,70.65
1045,0,351,41.47
1050,0,335,54.04
1055,0,317,40.69
1060,0,318,59.25
1065,0,319,40.510000000000005
1070,0,319,48.37
1075,0,318,40.779999999999994
1080,0,317,41.0
1085,0,324,54.06
1090,0,322,56.81
1095,0,292,66.76
1100,0,302,41.32
1105,0,316,54.660000000000004
1110,0,323,47.660000000000004
1115,0,300,41.28
1120,0,308,54.12
1125,0,302,41.35
1130,0,321,40.88
1135,0,299,41.29
1140,0,324,40.290000000000006
1145,0,313,54.910000000000004
1150,0,317,41.519999999999996
1155,0,317,55.879999999999995
1160,0,308,48.0
1165,0,329,68.78999999999999
1170,0,307,41.07
1175,0,320,48.42
1180,0,309,64.3
1185,0,299,56.089999999999996
1190,0,302,41.050000000000004
1195,0,299,41.32
1200,0,301,49.0
1205,0,288,40.45
1210,0,311,41.64
1215,0,289,40.620000000000005
1220,0,292,54.88
1225,0,291,47.14
1230,0,295,39.7
1235,0,297,41.39
1240,0,300,53.519999999999996
1245,0,313,40.489999999999995
1250,0,316,41.03
1255,0,288,41.120000000000005
1260,0,289,68.5
1265,0,274,54.44
1270,0,288,75.33999999999999
1275,0,304,40.88
1280,0,282,71.47999999999999
1285,0,287,53.35
1290,0,293,40.800000000000004
1295,0,292,40.99
1300,0,286,41.19
1305,0,273,40.68
1310,0,275,41.08
1315,0,288,41.09
1320,0,307,55.05
1325,0,306,69.9
1330,0,291,52.67
1335,0,266,54.04
1340,0,275,40.37
1345,0,268,40.76
1350,0,292,54.79
1355,0,298,54.86
1360,0,287,66.09
1365,0,265,40.290000000000006
1370,0,258,70.41
1375,0,265,41.28
1380,0,274,54.3
1385,0,263,40.69
1390,0,281,40.34
1395,0,281,40.800000000000004
1400,0,285,40.809999999999995
1405,0,273,41.47
1410,0,271,57.65
1415,0,241,40.260000000000005
1420,0,256,54.76
1425,0,259,69.96
1430,0,257,41.21
1435,0,263,40.66
1440,0,250,53.34
1445,0,269,51.07
1450,0,259,39.910000000000004
1455,0,259,53.97
1460,0,239,73.94999999999999
1465,0,252,41.25
1470,0,274,75.78999999999999
1475,0,277,49.13
1480,0,263,72.0
1485,0,253,40.67
1490,0,259,69.85
1495,0,252,40.52
1500,0,246,39.65
1505,0,241,68.08
1510,0,240,71.05999999999999
1515,0,231,53.53
1520,0,255,66.58
1525,0,250,41.230000000000004
1530,0,233,68.32000000000001
1535,0,237,69.17999999999999
1540,0,248,56.86
1545,0,259,42.04
1550,0,247,41.18
1555,0,260,71.81
1560,0,264,63.400000000000006
1565,0,239,40.330000000000005
1570,0,221,47.89
1575,0,241,54.22
1580,0,253,40.53
1585,0,228,40.32
1590,0,223,53.04
1595,0,232,40.059999999999995
1600,0,236,69.5
1605,0,217,68.36999999999999
1610,0,228,65.03
1615,0,220,70.12
1620,0,224,41.68000000000001
1625,0,215,62.559999999999995
1630,0,216,39.93000000000001
1635,0,228,40.47
1640,0,229,67.92
1645,0,234,72.77
1650,0,218,67.76
1655,0,201,69.78
1660,0,209,40.7
1665,0,225,53.75
1670,0,226,70.27
1675,0,239,69.82000000000001
1680,0,219,71.95
1685,0,207,53.7
1690,0,207,68.02
1695,0,210,67.30999999999999
1700,0,190,53.28
1705,0,197,71.63
1710,0,210,68.24
1715,0,193,67.95
1720,0,190,67.85
1725,0,195,40.410000000000004
1730,0,216,75.7
1735,0,213,72.76
1740,0,219,67.58
1745,0,202,40.230000000000004
1750,0,182,70.91
1755,0,196,40.96
1760,0,197,53.36
1765,0,203,48.22
1770,0,196,40.45
1775,0,204,54.309999999999995
1780,0,203,41.3
1785,0,182,54.19
1790,0,177,53.14
1795,0,203,53.0
1800,0,207,52.03
1805,0,185,54.77
1810,0,183,40.36
1815,0,176,52.86
1820,0,182,67.8
1825,0,191,69.96
1830,0,179,54.78
1835,0,198,48.37
1840,0,197,73.79
1845,0,193,69.92
1850,0,166,55.129999999999995
1855,0,159,73.52
1860,0,180,40.12
1865,0,174,41.07
1870,0,176,54.73
1875,0,191,66.28
1880,0,168,52.949999999999996
1885,0,165,68.02
1890,0,159,53.25
1895,0,173,54.75
1900,0,173,67.84
1905,0,175,67.62
1910,0,166,40.59
1915,0,168,40.96
1920,0,179,40.29
1925,0,165,69.86
1930,0,157,40.42
1935,0,159,40.63
1940,0,148,69.81
1945,0,160,54.22
1950,0,144,40.34
1955,0,155,69.88
1960,0,154,53.19
1965,0,158,40.67
1970,0,162,54.17
1975,0,154,40.3
1980,0,161,69.36
1985,0,171,67.75999999999999
1990,0,149,40.24
1995,0,135,67.64999999999999
2000,0,137,69.3
2005,0,125,67.71
2010,0,146,72.23
2015,0,149,76.86999999999999
2020,0,137,40.36
2025,0,138,40.85
2030,0,142,54.88
2035,0,137,52.56
2040,0,132,48.81
2045,0,123,69.77
2050,0,117,67.41999999999999
2055,0,129,53.089999999999996
2060,0,136,40.42
2065,0,130,54.42
2070,0,121,40.480000000000004
2075,0,135,40.86
2080,0,123,40.96
2085,0,116,67.42999999999999
2090,0,133,74.71
2095,0,123,67.66999999999999
2100,0,105,69.42999999999999
2105,0,103,69.25999999999999
2110,0,116,71.97
2115,0,120,53.940000000000005
2120,0,116,67.86
2125,0,99,68.62
2130,0,111,40.92
2135,0,110,51.830000000000005
2140,0,108,69.85
2145,0,113,67.38
2150,0,106,40.6
2155,0,103,40.17
2160,0,106,40.54
2165,0,104,53.269999999999996
2170,0,102,68.27999999999999
2175,0,92,52.86
2180,0,103,40.13
2185,0,100,40.68
2190,0,82,60.49
2195,0,84,69.69
