episode,instability_humans,instability_CAVs,avg_time_lost
5,0,222,29.59
10,0,176,28.73
15,0,169,29.99
20,0,178,28.81
25,0,159,28.36
30,0,163,29.37
35,0,164,29.34
40,0,161,28.83
45,0,174,29.439999999999998
50,0,156,29.66
55,0,166,29.7
60,0,158,29.27
65,0,179,29.099999999999998
70,0,172,28.52
75,0,172,29.0
80,0,165,28.689999999999998
85,0,170,28.97
90,0,171,29.36
95,0,167,37.91
100,0,162,29.05
105,0,175,29.099999999999998
110,0,171,28.720000000000002
115,0,166,29.23
120,0,158,28.39
125,0,177,28.959999999999997
130,0,176,29.45
135,0,158,29.38
140,0,173,28.54
145,0,164,28.6
150,0,144,42.21
155,0,173,29.45
160,0,168,29.299999999999997
165,0,175,29.96
170,0,180,29.02
175,0,163,28.96
180,0,167,28.82
185,0,155,30.25
190,0,162,28.529999999999998
195,0,178,28.169999999999998
200,0,164,29.79
205,0,159,28.44
210,0,156,29.099999999999998
215,0,169,29.38
220,0,169,29.05
225,0,160,28.98
230,0,172,28.53
235,0,164,29.38
240,0,159,29.45
245,0,163,28.5
250,0,170,29.57
255,0,158,28.139999999999997
260,0,163,29.369999999999997
265,0,174,29.47
270,0,154,28.4
275,0,162,29.650000000000002
280,0,160,29.549999999999997
285,0,164,29.74
290,0,156,28.919999999999998
295,0,164,29.240000000000002
300,0,166,28.28
305,0,175,28.84
310,0,160,29.67
315,0,159,29.84
320,0,161,29.46
325,0,155,29.330000000000002
330,0,173,29.669999999999998
335,0,158,28.92
340,0,157,29.34
345,0,146,29.38
350,0,181,29.99
355,0,159,28.41
360,0,165,29.66
365,0,166,29.16
370,0,155,27.82
375,0,154,29.66
380,0,172,29.07
385,0,161,29.55
390,0,166,28.830000000000002
395,0,162,28.39
400,0,164,28.77
405,0,161,29.009999999999998
410,0,170,28.669999999999998
415,0,158,29.95
420,0,162,29.759999999999998
425,0,158,28.78
430,0,150,28.42
435,0,161,29.07
440,0,156,29.619999999999997
445,0,164,28.970000000000002
450,0,154,29.03
455,0,163,28.93
460,0,162,29.05
465,0,171,29.82
470,0,152,29.98
475,0,170,29.580000000000002
480,0,162,28.959999999999997
485,0,161,28.82
490,0,162,29.79
495,0,147,28.84
500,0,164,29.09
505,0,153,28.87
510,0,156,29.34
515,0,156,28.96
520,0,160,28.95
525,0,167,29.46
530,0,172,28.83
535,0,166,29.009999999999998
540,0,147,28.49
545,0,161,28.67
550,0,148,29.12
555,0,159,29.16
560,0,161,28.7
565,0,153,29.47
570,0,140,29.51
575,0,159,28.69
580,0,146,28.09
585,0,160,28.299999999999997
590,0,161,29.970000000000002
595,0,158,29.24
600,0,161,29.64
605,0,161,28.99
610,0,157,29.529999999999998
615,0,158,29.53
620,0,161,29.099999999999998
625,0,155,29.490000000000002
630,0,155,28.54
635,0,151,29.16
640,0,141,29.46
645,0,145,28.71
650,0,145,29.16
655,0,164,28.86
660,0,159,28.689999999999998
665,0,156,28.119999999999997
670,0,153,28.72
675,0,165,28.86
680,0,159,29.16
685,0,163,29.25
690,0,157,28.720000000000002
695,0,164,28.85
700,0,146,30.19
705,0,162,29.63
710,0,149,28.37
715,0,157,28.400000000000002
720,0,151,29.32
725,0,155,29.060000000000002
730,0,157,28.869999999999997
735,0,146,29.75
740,0,151,29.27
745,0,140,29.619999999999997
750,0,157,29.220000000000002
755,0,161,29.669999999999998
760,0,161,29.29
765,0,160,29.419999999999998
770,0,150,29.55
775,0,151,29.55
780,0,154,28.98
785,0,161,28.95
790,0,156,28.31
795,0,152,28.54
800,0,150,28.81
805,0,149,28.7
810,0,151,28.63
815,0,142,29.38
820,0,163,29.52
825,0,154,29.21
830,0,156,28.54
835,0,166,28.77
840,0,148,28.85
845,0,155,29.0
850,0,149,29.96
855,0,147,28.970000000000002
860,0,153,29.080000000000002
865,0,148,29.759999999999998
870,0,152,29.709999999999997
875,0,159,29.2
880,0,143,29.06
885,0,149,28.66
890,0,140,28.41
